Source Document,Target Document,Reference Type,Source Text,Target Section,Confidence,Act Name,Year,Section,Subsection,Rule Number,SRO Number,Circular Number,Context Before,Context After
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"কর্তন সংক্রান্ত সকল বিধি ও প্রবিধান রহিত হইবে তবে","এবং অর্থ আইন, ২০২৪ এর ৭ম ধারার সাথে সাংঘর্ষিক নয়"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারার",section_৭_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৭,২০২৪,,,,"ান রহিত হইবে তবে আয়কর আইন, ২০২৩ এর ৮৫তম ধারা এবং","সাথে সাংঘর্ষিক নয় এমন বিধান বহাল থাকিবে। ১ এই বি"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারায়",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"ত সকল কার্যক্রম ও লেনদেন বৈধ বলিয়া গণ্য হইবে এবং","বর্ণিত সাধারণ নীতির সাথে সামঞ্জস্যপূর্ণ। ২ কোনো ব"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারায়",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"থে সামঞ্জস্যপূর্ণ। ২ কোনো বিষয়ে সন্দেহ দেখা দিলে","বর্ণিত পদ্ধতি অনুসরণ করিতে হইবে এবং জাতীয় রাজস্ব"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"বিধিমালা অনুযায়ী রেকর্ড আপডেটের জন্য ৩ মাস সময়","অর্থ আইন, ২০২৪ এর ৭ম ধারা আয়কর আইন, ২০২৩ এর ২৮৬ত"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারা",section_৭_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৭,২০২৪,,,,"েটের জন্য ৩ মাস সময় আয়কর আইন, ২০২৩ এর ৮৫তম ধারা","আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা তফসিল-১ উৎসে কর কর্"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"আইন, ২০২৩ এর ৮৫তম ধারা অর্থ আইন, ২০২৪ এর ৭ম ধারা","তফসিল-১ উৎসে কর কর্তনের হার তালিকা ঠিকাদারি কার্য"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"সুদ প্রদান ১০% ৩০% (অনাবাসীদের ক্ষেত্রে) নিয়ম ৬","অর্থ আইন, ২০২৪ এর ৭ম ধারা আয়কর আইন, ২০২৩ এর প্রথ"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারা",section_৭_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৭,২০২৪,,,,"ের ক্ষেত্রে) নিয়ম ৬ আয়কর আইন, ২০২৩ এর ৮৫তম ধারা","আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ এসআরও নং"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"নং ২৩৫/২০২৪ এসআরও নং ২৪১/২০২৪ পরিপত্র নং ০৯/২০২৪","আয়কর আইন, ২০২৩ অর্থ আইন, ২০২৪ জাতীয় রাজস্ব বোর্"
06_tds_rules_simulation.json,06_tds_rules_simulation.json,contextual_act_reference,"উক্ত আইনের ২৮৬তম ধারায়",section_২৮৬,0.850,উক্ত আইন,,২৮৬,,,,,"েকর্ড সংরক্ষণ ৮। আয়কর আইন, ২০২৩ এর ৮৫তম ধারা এবং","বর্ণিত রেকর্ড সংরক্ষণের বিধান অনুযায়ী উৎসে কর কর"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"ল্লিখিত সেবা বা কার্যক্রমের জন্য প্রদেয় অর্থ এবং","এ বর্ণিত বিশেষ ক্ষেত্রের প্রদান। আয়কর আইন, ২০২৩"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"৩য় অংশ জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪","৩ ঠিকাদারি কার্যক্রম হইতে কর কর্তন ৩। আয়কর আইন,"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"ি প্রকল্প (১ কোটি টাকার অধিক মূল্যের) এর ক্ষেত্রে","এর ১ম ধারা অনুযায়ী ১০% হারে কর কর্তন করিতে হইবে"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"ঠান কর্তৃক সম্পাদিত ঠিকাদারি কার্যক্রমের ক্ষেত্রে","এ বর্ণিত অব্যাহতি প্রযোজ্য হইবে। ৪ অনাবাসী ঠিকাদা"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"৫তম ধারা আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ","এর ১ম ধারা জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"(চিকিৎসা, আইনি ও প্রযুক্তিগত পরামর্শ) এর ক্ষেত্রে","এর ২য় ধারা অনুযায়ী ১৫% হারে কর কর্তন করিতে হইবে"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"পরামর্শ ১,০০,০০০ টাকা ১৫% ১৫,০০০ টাকা ৮৫,০০০ টাকা","সাধারণ পরামর্শ ৫০,০০০ টাকা ১২% ৬,০০০ টাকা ৪৪,০০০"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"ধারা (২) আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ","এর ২য় ধারা এই বিধিমালার ৫ম নিয়ম ৫ অনাবাসী আয় হ"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"ংশ্লিষ্ট চুক্তিতে নির্ধারিত হার প্রযোজ্য হইবে এবং","এর ৩য় ধারায় বর্ণিত বিশেষ বিধান অনুসরণ করিতে হইব"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"রথম তফসিলের ৩য় অংশ আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা","এর ৩য় ধারা এই বিধিমালার ৪র্থ নিয়ম ৬ সুদ প্রদান"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"্র ও অব্যাহতি ৯। আয়কর আইন, ২০২৩ এর ৮৫তম ধারা এবং","এ বর্ণিত বিশেষ বিধান সাপেক্ষে নিম্নলিখিত ক্ষেত্রে"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"সরকারি প্রতিষ্ঠান ও স্থানীয় সরকার প্রতিষ্ঠানসমূহ","অনুযায়ী উৎসে কর কর্তন হইতে সম্পূর্ণ অব্যাহতিপ্রা"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"ম্পূর্ণ অব্যাহতিপ্রাপ্ত। ২ রপ্তানি আয়ের ক্ষেত্রে","এর ৩য় ধারা অনুযায়ী ১% হারে কর কর্তন এবং আয়কর আ"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"য প্রযুক্তি ও নবায়নযোগ্য জ্বালানি খাতের ক্ষেত্রে","এর ১ম ও ২য় ধারা অনুযায়ী বিশেষ হার ও অব্যাহতি প্"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"র্দেশনা অনুসরণ করিতে হইবে। তথ্য প্রযুক্তি সেবা ৫%","নবায়নযোগ্য জ্বালানি অব্যাহতি (৫ বছর) এসআরও নং ২৩"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"নং ২৩৫/২০২৪ নবায়নযোগ্য জ্বালানি অব্যাহতি (৫ বছর)","রপ্তানি সেবা ১% এসআরও নং ২৩৫/২০২৪ আয়কর আইন, ২০২৩"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"ব্যাহতি (৫ বছর) এসআরও নং ২৩৫/২০২৪ রপ্তানি সেবা ১%","আয়কর আইন, ২০২৩ এর ৮৫তম ধারা আয়কর আইন, ২০২৩ এর প"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"৫তম ধারা আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ","এসআরও নং ২৪১/২০২৪ জাতীয় রাজস্ব বোর্ডের পরিপত্র ন"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,", ২০২৩ এর প্রথম তফসিলের ৩য় অংশ এসআরও নং ২৩৫/২০২৪","জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪ ১০ রহিতক"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"কার্যক্রম ৭% ১০% (১ কোটি টাকার অধিক) নিয়ম ৩ এবং","পেশাদার সেবা ১২% ১৫% (বিশেষ পেশাদার সেবা) নিয়ম ৪"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"দার সেবা ১২% ১৫% (বিশেষ পেশাদার সেবা) নিয়ম ৪ এবং","অনাবাসী আয় ৩০% DTAA অনুযায়ী ভিন্ন হার নিয়ম ৫ এ"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"৭ম ধারা আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ","এসআরও নং ২৪১/২০২৪ পরিপত্র নং ০৯/২০২৪ আয়কর আইন, ২"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,", ২০২৩ এর প্রথম তফসিলের ৩য় অংশ এসআরও নং ২৩৫/২০২৪","পরিপত্র নং ০৯/২০২৪ আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"ইন, ২০২৪ জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",", ২৪১/২০২৪"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪ এর ১ম ধারা",sro_২৪১_২০২৪_section_১,1.000,,,১,,,২৪১/২০২৪,,"ি প্রকল্প (১ কোটি টাকার অধিক মূল্যের) এর ক্ষেত্রে","অনুযায়ী ১০% হারে কর কর্তন করিতে হইবে এবং আয়কর আ"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪ এর ১ম ধারা",sro_২৪১_২০২৪_section_১,1.000,,,১,,,২৪১/২০২৪,,"৫তম ধারা আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ","জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪ ৪ পেশাদা"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪ এর ২য় ধারা",sro_২৪১_২০২৪_section_২,1.000,,,২,,,২৪১/২০২৪,,"(চিকিৎসা, আইনি ও প্রযুক্তিগত পরামর্শ) এর ক্ষেত্রে","অনুযায়ী ১৫% হারে কর কর্তন করিতে হইবে এবং অর্থ আই"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪ এর ২য় ধারা",sro_২৪১_২০২৪_section_২,1.000,,,২,,,২৪১/২০২৪,,"ধারা (২) আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ","এই বিধিমালার ৫ম নিয়ম ৫ অনাবাসী আয় হইতে কর কর্তন"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪ এর ৩য় ধারা",sro_২৪১_২০২৪_section_৩,1.000,,,৩,,,২৪১/২০২৪,,"ংশ্লিষ্ট চুক্তিতে নির্ধারিত হার প্রযোজ্য হইবে এবং","য় বর্ণিত বিশেষ বিধান অনুসরণ করিতে হইবে। ৩ অনাবাসী"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪ এর ৩য় ধারা",sro_২৪১_২০২৪_section_৩,1.000,,,৩,,,২৪১/২০২৪,,"রথম তফসিলের ৩য় অংশ আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা","এই বিধিমালার ৪র্থ নিয়ম ৬ সুদ প্রদান হইতে কর কর্ত"
06_tds_rules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪ এর ৩য় ধারা",sro_২৩৫_২০২৪_section_৩,1.000,,,৩,,,২৩৫/২০২৪,,"ম্পূর্ণ অব্যাহতিপ্রাপ্ত। ২ রপ্তানি আয়ের ক্ষেত্রে","অনুযায়ী ১% হারে কর কর্তন এবং আয়কর আইন, ২০২৩ এর"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"র্তন করিতে বাধ্য যেকোনো ব্যক্তি বা প্রতিষ্ঠান এবং","এ বর্ণিত অতিরিক্ত শর্তাবলী সাপেক্ষে। প্রাপক যাহার"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"৫তম ধারা আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ","এসআরও নং ২৪১/২০২৪ ৩ ঠিকাদারি কার্যক্রম হইতে কর কর"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"ত্রে মোট প্রদানের ৭% হারে কর কর্তন করিতে হইবে এবং","এ বর্ণিত নির্দেশনা অনুসরণ করিতে হইবে। ২ বৃহৎ ঠিকা"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"িচে একক প্রদান সরকারি প্রতিষ্ঠানের মধ্যকার লেনদেন","এ বর্ণিত বিশেষ অব্যাহতি আয়কর আইন, ২০২৩ এর ৮৫তম ধ"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"্রথম তফসিলের ৩য় অংশ এসআরও নং ২৪১/২০২৪ এর ১ম ধারা","৪ পেশাদার সেবা হইতে কর কর্তন ৪। আয়কর আইন, ২০২৩ এ"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"তী বছরের ৩১ জানুয়ারির মধ্যে দাখিল করিতে হইবে এবং","এ বর্ণিত নির্দেশনা অনুসরণ করিতে হইবে। সময়মতো কর"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"ইন, ২০২৪ এর ৭ম ধারা আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা","৮ রেকর্ড সংরক্ষণ ৮। আয়কর আইন, ২০২৩ এর ৮৫তম ধারা"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"। ৩ বার্ষিক রিটার্নের কপি ও সংশ্লিষ্ট সহায়ক দলিল","অনুযায়ী সংরক্ষণ করিতে হইবে। কর কর্তন সনদের মূল ক"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,", ২০২৩ এর ৮৫তম ধারা আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা","৯ বিশেষ ক্ষেত্র ও অব্যাহতি ৯। আয়কর আইন, ২০২৩ এর"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"য় ধারা অনুযায়ী বিশেষ হার ও অব্যাহতি প্রযোজ্য। ৪","এ বর্ণিত অন্যান্য বিশেষ ক্ষেত্রে সংশ্লিষ্ট নির্দে"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"সিলের ৩য় অংশ এসআরও নং ২৩৫/২০২৪ এসআরও নং ২৪১/২০২৪","১০ রহিতকরণ ও সংরক্ষণ ১০। এই বিধিমালা কার্যকর হওয়"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"সিলের ৩য় অংশ এসআরও নং ২৩৫/২০২৪ এসআরও নং ২৪১/২০২৪","আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা আয়কর আইন, ২০২৩ অর্"
06_tds_rules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"২০২৩ এর ২৮৬তম ধারা আয়কর আইন, ২০২৩ অর্থ আইন, ২০২৪","এসআরও নং ২৩৫/২০২৪, ২৪১/২০২৪"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"ারা অনুযায়ী উৎসে কর কর্তন করা হয় এবং উক্ত আইনের","র ৩য় অংশে বর্ণিত হার অনুযায়ী কর্তিত হয়। কর্তনযো"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"র আইন, ২০২৩ এর ২য় ও ৮৫তম ধারা আয়কর আইন, ২০২৩ এর","র ৩য় অংশ জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"ইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (১) এবং উক্ত আইনের","র ৩য় অংশে বর্ণিত বিধান অনুযায়ী ঠিকাদারি কার্যক্র"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"% হারে কর কর্তন করিতে হইবে এবং আয়কর আইন, ২০২৩ এর","র ৩য় অংশে বর্ণিত অতিরিক্ত শর্তাবলী প্রযোজ্য হইবে।"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"যায়ী ৩০% হারে কর কর্তন করিতে হইবে এবং উক্ত আইনের","র ৩য় অংশে বর্ণিত DTAA এর বিধান প্রযোজ্য ক্ষেত্রে"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"ি আয়কর আইন, ২০২৩ এর ৮৫তম ধারা আয়কর আইন, ২০২৩ এর","র ৩য় অংশ এসআরও নং ২৪১/২০২৪ এর ১ম ধারা জাতীয় রাজস"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"% হারে কর কর্তন করিতে হইবে এবং আয়কর আইন, ২০২৩ এর","র ৩য় অংশে বর্ণিত সাধারণ বিধান প্রযোজ্য হইবে। ২ বি"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিল",schedule_1,0.600,,,,,,,,"াকা ১২% ৬,০০০ টাকা ৪৪,০০০ টাকা আয়কর আইন, ২০২৩ এর","আয়কর আইন, ২০২৩ এর ৮৫তম ধারা অর্থ আইন, ২০২৪ এর ৭ম"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,", ২০২৪ এর ৭ম ধারার উপ-ধারা (২) আয়কর আইন, ২০২৩ এর","র ৩য় অংশ এসআরও নং ২৪১/২০২৪ এর ২য় ধারা এই বিধিমাল"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"ইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (৩) এবং উক্ত আইনের","র ৩য় অংশে বর্ণিত বিধান অনুযায়ী অনাবাসী ব্যক্তি ও"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"ের ক্ষেত্রে সাধারণ হার ৩০% এবং আয়কর আইন, ২০২৩ এর","র ৩য় অংশে বর্ণিত DTAA এর বিধান প্রযোজ্য ক্ষেত্রে"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"২০২৩ এর ৮৫তম ধারার উপ-ধারা (৩) আয়কর আইন, ২০২৩ এর","র ৩য় অংশ আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা এসআরও নং ২"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"তন ৬। আয়কর আইন, ২০২৩ এর ৮৫তম ধারা এবং উক্ত আইনের","র ৩য় অংশে বর্ণিত বিধান অনুযায়ী সুদ প্রদানের ক্ষে"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"ক্ষেত্রে ১০% হার প্রযোজ্য এবং আয়কর আইন, ২০২৩ এর","র ৩য় অংশে বর্ণিত বিশেষ বিধান অনুসরণ করিতে হইবে। ৩"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"য়কর আইন, ২০২৩ এর ৫ম ও ৮ম ধারা আয়কর আইন, ২০২৩ এর","র ৩য় অংশ এই বিধিমালার ৫ম নিয়ম ৭ কর কর্তন ও জমাদা"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"অনুযায়ী ১% হারে কর কর্তন এবং আয়কর আইন, ২০২৩ এর","র ৩য় অংশে বর্ণিত বিশেষ সুবিধা প্রযোজ্য। ৩ তথ্য প্"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"৪ আয়কর আইন, ২০২৩ এর ৮৫তম ধারা আয়কর আইন, ২০২৩ এর","র ৩য় অংশ এসআরও নং ২৩৫/২০২৪ এসআরও নং ২৪১/২০২৪ জাতী"
06_tds_rules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিল",schedule_1,0.600,,,,,,,,"অনুযায়ী ভিন্ন হার নিয়ম ৫ এবং আয়কর আইন, ২০২৩ এর","সুদ প্রদান ১০% ৩০% (অনাবাসীদের ক্ষেত্রে) নিয়ম ৬"
